"guid","descr"
"8DFE1C8B65915D6E93A0FB02155C1B21","Afbeelding van een groot doek gespannen op de zijgevel van het flatgebouw op de hoek van de Draaiweg en de Goeman Borgesiuslaan te Utrecht. Centraal een replica van het door Joop Hekman gemaakte standbeeld van de politicus Pieter Jelles Troelstra (1860-1930), dat op de hoek van de Draaiweg en de Troelstralaan staat.<ZR><ZR>N.B. Het plaatsen van replica's van het standbeeld van Hekman in de vorm van een kunstwerk, is een initiatief van de Staatslieden Art Community."
"8E55EC6EF0645768A85BCE223465312D","Afbeelding van een tegel met de tekst: 'IN DE WERELD VAN AMBITIE ZIT IK FLUITEND OP M’N FIETSIE', in het plaveisel op de hoek van de Bruntenhof en de Brigittenstraat te Utrecht.<ZR><ZR>N.B. De anonieme kunstenaar verwijderde plaveisel ter grootte van een tegel en plaatste daar zijn kunstwerkje terug. Opmerking: De afbeelding maakt deel uit van de inventarisatie van straatpoëzie in Nederland en Vlaanderen; zie: www.straatpoezie.nl"
"8F61EE7C4F4F59D1A1E9DA6CAAAFD7F6","Detail van een graffitikunstwerk op een muur langs het terrein van het voormalige Expeditieknooppunt PostNL aan de Mineurslaan te Utrecht: het stadswapen van Utrecht."
"8F70974C03D854999FC9D030A0506B7C","Afbeelding van een gedeelte van het keramische kunstwerk ""Zeelandschap"" van David van de Kop op het Smakkelaarsveld te Utrecht. Opmerking: De foto is gemaakt voor de website www.bouwpututrecht.nl"
"8FF281B8A8B25350B41CDE1466856B3B","Afbeelding van het door Harry Op de Laak ontworpen kunstwerk bij het Albert van Koningsbruggen Zorgcentrum (Beneluxlaan 924) te Utrecht."
"91B66B430ADC5ABD8C87413CD991449E","Gezicht op het Beatrixgebouw van de Jaarbeurs (Croeselaan) te Utrecht met op de voorgrond een element van het geometrisch abstracte kunstwerk van André Volten op het voorplein van de Jaarbeurs aan de Croeselaan."
"93297043C29F528482EC4C61D4574FA0","Afbeelding van de door Kees Verschuren vervaardigde titlelloze kunstwerk aan de Dommeringdreef te Utrecht. Opmerking: Zie ook Utrechts Nieuwsblad, 2 december 1983: ""Overvechters kunnen spreken met schaduwen""."
"933DEA92F01E5F40A266C09F5F1EECD1","Detail van een graffitikunstwerk op een muur langs het terrein van het voormalige Expeditieknooppunt PostNL aan de Mineurslaan te Utrecht: een oogbol."
"93792B3538C757CFBE4C3ED0D84EF205","Afbeelding van het kunstwerk ""Ruimtelijke Constructie"", door A. T. A. Volten, bij het ROVU-kantoorgebouw (Ravellaan 96) te Utrecht. Opmerking: Fotonummer Hulskamp 23308<ZR>Literatuur: De Schakel, nr. 71, mei 1971, blz. 14-15, Bibl. HUA LIV C 47."
"93A23B83520A560FB6581F7847911EC0","Gezicht op het Holiday Inn Hotel (Jaarbeursplein 24) te Utrecht met op de voorgrond enkele elementen van het geometrisch abstracte kunstwerk van André Volten op het voorplein van de Jaarbeurs (Croeselaan)."
"949F738AAB3F56EE879D48D336187F7A","Interieur van het kantoor van Spaarbeleg N.V. (Catharijnesingel 35) te Utrecht: kunstwerk in het trappenhuis."
"952E4BA5F34B59FB978616ABCECB5C57","Luchtfoto van het kunstwerk Het Tapijt op de Amerhof te Utrecht; rechts de Jutfaseweg en de Vaartsche Rijn. Opmerking: naam kunstenaar: Hamid Oujaha<ZR>datum plaatsing: 1994<ZR>materiaal: baksteen in diverse kleuren<ZR>literatuur: NRC Handelsblad, 7 maart 1994. Het plein is ingericht bij een stadsvernieuwingsproject door de kunstenaar Hans van Houwelingen."
"95A7837A7CAE5D81AA2E4A2607A55C80","Afbeelding van een tegel met de tekst 'VRIJHEID IS GEEN GRAPJE DAT VOEL JE NIET DAT SNAPJE', in het plaveisel op de Oudwijkerdwarsstraat ter hoogte van Kinderdagverblijf Partou (Bolstraat 28C) te Utrecht<ZR><ZR>N.B. De anonieme kunstenaar verwijderde een tegel en plaatste daar zijn kunstwerkje terug. Opmerking: De afbeelding maakt deel uit van de inventarisatie van straatpoëzie in Nederland en Vlaanderen; zie: www.straatpoezie.nl"
"97F3F44ED20D5103ABCC0C5F2C94D266","Afbeelding van het kunstwerk ""Julius Sulway"" in het Moreelsepark te Utrecht. Opmerking: Naam kunstenraar: Arthur Spronken <ZR>Gebruikt materiaal: brons"
"987BCFF41CAE50E6A71F917E9AF7CEBE","Gezicht op het kunstwerk op het plein voor de flatgebouwen aan de Camera Obscuradreef te Utrecht."
"98A56F2012D450CD84383A29E0F3B75D","Interieur van de Arrondissementsrechtbank (Hamburgerstraat 28) te Utrecht: het trappenhuis op de tweede verdieping, uit het oosten met op de muur een in graffito uitgevoerd kunstwerk."
"99139F1ADA7951089005A4E4AC6D64F2","Afbeelding van het kunstwerk Grootmoeder Kegge aan de Suze Noiretdreef te Utrecht. Opmerking: naam kunstenaar:  J. Bronner<ZR>datum plaatsing:  11 november 1969<ZR>gebruikt materiaal:  brons<ZR>Fotonummer Hulskamp: 20625"
"99667F8A386A5ABEB3A5788DB82CD58A","Gezicht op het kunstwerk ""No. 45"" van André Volten bij de ingang van de Jaarbeurs aan de Croeselaan te Utrecht."
"9A5CFDC867FD559F83AB165AE0D21EDA","Gezicht op het kunstwerk van de kunstenaar P.A.M. Slegers voor de Brandweer hoofdpost ""Burgemeester de Ranitz"" (Vliegend Hertlaan 15) te Utrecht. Op de achtergrond een deel van de voorgevel van het gebouw, met de alarmcentrale (links) en de klimtoren cq. brandslangentoren. Opmerking: Onthuld op 2 mei 1980 door burgemeester H.J.L. Vonhoff.<ZR><ZR>Lit.: Utrechts Nieuwsblad, 6 augustus 1985, 9."
"9B3A180582425A2286E8CC3CE93B2435","Afbeelding van de door Jan Bons ontworpen gevelbeplating aan het winkelpand Vredenburg 151 te Utrecht. Opmerking: De foto mag alleen hergebruikt worden met naamsvermelding: foto Arjan den Boer (CC-BY).<ZR><ZR>De foto behoort bij het artikel ""Dixonspand: Utrechts grootste gevelkunstwerk dreigt te verdwijnen"", in: De Utrechtse Internet Courant (DUIC), 19 februari 2016.<ZR>Zie http://www.duic.nl/nieuws/dixonspand-utrechts-grootste-gevelkunstwerk-dreigt-te-verdwijnen/"
"9B534F76A54F5DA9ABA905DF82060B9E","Gezicht op de achtergevels van enkele flats aan de Samuel Mullerstraat te Utrecht, beschilderd met een graffiti-kunstwerk, vanuit de Nolenslaan."
"9C88EB9D65225294A6ECAF8A99B75309","Afbeelding van de driedelige plastiek ""De Unie van Utrecht"" boven de ingang van de Algemene Bank Nederland (ABN, Neude 4) te Utrecht.<ZR><ZR>N.B. De kunstwerken zijn gemaakt door Arie Teeuwisse (1919-1993) en Pieter d’Hont  (1917-1997) en uitgevoerd in natuursteen en brons. Het centrale deel dat de ontmoeting van Jan de Oude, Floris Thin (pensionaris van Utrecht) en Paulus Buys uitbeeldt, is gemaakt door Teeuwisse, de twee zijpanelen door Pieter d’Hont, voorstellende een schrijvende man met ganzenveer, links, en rechts een man die in de verte tuurt. Frontaal links en rechts de jaartallen 1579 en 1979 (400 jaar Unie van Utrecht). De reliëfs zijn door de ABN-bank geschonken aan de gemeente Utrecht.<ZR>"
"9E124CF95E615A63998B7861B3B516EE","Gezicht op het kunstwerk van E. Terwindt in de Waterhoenhof te Utrecht (voormalig Malba-terrein). Opmerking: Gepubliceerd in: Beelden in de stad. Utrecht, 50 jaar kunst in de openbare ruimte (Uitgave Culturele Zaken, Gemeente Utrecht 1998), 148-149."
"9E6CD58428B952AE8F6AE0E89B1AABE7","Interieur van het huis Lagenoord 9 te Utrecht, bewoond door de kunstenaar Bertus Jonkers: enkele kunstwerken in de achterkamer, boven de deur naar de gang en rechts een deel van de schuifdeurwand tussen de achterkamer en de voorkamer. Opmerking: Zie ook: Utrechts Nieuwsblad, 12 november 1993, p. 1 en 16.<ZR>Litt.: M. Bosma, Bespiegelingen van Bertus Jonkers: leven en werken aan de Lagenoord, 1993. Bibl. GAU LXV G 44."
"9EB1BAF87A5B5774A2767FFE55B0A870","Afbeelding van de organisatoren van het vierde GUP-festival (popfestival) op één van de keramische objecten van het kunstwerk ""Zeelandschap"" van David van de Kop op het Smakkelaarsveld te Utrecht, met van links naar rechts Francis van Boxtel, Rein Cohen, Wilbert de Greeve en Thomas Berg."
"9F20C1C11DF95EE5B95F0F4DEBA9CF5D","Afbeelding van het loslaten van vissen in de waterpartij van het kunstwerk ""Het Verzonken Schip"" van Karin Daan in het kantorenpark Rijnsweerd (Euclideslaan) te Utrecht, tijdens de onthulling."
"9F490E9A49D95644BB1681089C0E3C02","Afbeelding van het kunstwerk Vogelnesten in het plantsoen aan de Detroitdreef te Utrecht."
"9F83248047F7555286899F31608D6E53","Gezicht op het door Harry Op de Laak ontworpen kunstwerk bij het Albert van Koningsbruggen Zorgcentrum (Beneluxlaan 924) te Utrecht."
"9FFD997F574E5CA69E553EA12A1C9B52","Afbeelding van een toespraak gehouden tijdens de bijeenkomst voor de onthulling van het kunstwerk ""Het Verzonken Schip"" van Karin Daan in het kantorenpark Rijnsweerd (Euclideslaan) te Utrecht; zittend links van het midden burgemeester mr. I.W. Opstelten."
"A0885ABB28195256A519D9B5E68028F3","Afbeelding van Friedrich Wilhelm Mengelberg, geboren Keulen 18 oktober 1837, beeldhouwer, kunstschilder en architect te Utrecht (Maliebaan 80, 1869-1919), overleden Utrecht 6 februari 1919. Te halve lijve van voren, opgebaard in een kamer in zijn huis tussen zijn kunstschatten en eigen kunstwerken. Opmerking: Foto van G. Jochmann uit 1919."
"A18D13265D665FD3A0836D2FEF3B3F75","Afbeelding van de door Jan Bons ontworpen gevelbeplating aan het winkelpand Vredenburg 151 te Utrecht (zijde Achter Clarenburg). Opmerking: De foto mag alleen hergebruikt worden met naamsvermelding: foto Arjan den Boer (CC-BY).<ZR><ZR>De foto behoort bij het artikel ""Dixonspand: Utrechts grootste gevelkunstwerk dreigt te verdwijnen"", in: De Utrechtse Internet Courant (DUIC), 19 februari 2016.<ZR>Zie http://www.duic.nl/nieuws/dixonspand-utrechts-grootste-gevelkunstwerk-dreigt-te-verdwijnen/"
"A251E20E9F8C5FC1A091C8860870C21E","Afbeelding van het keramieken kunstwerk, 'zonder titel', gemaakt door Jan Snoeck, bij het Hugo R. Kruytgebouw (Padualaan 8) te Utrecht.<ZR>"
"A274B046CD7D5E33BC51DC8EB7ADBC0C","Gezicht op het beeld Zich Oprichtende Vrouw op het Herderplein te Utrecht met een gedeelte van de sokkel; het kunstwerk stelt een vrouw voor, die zich vanuit een knielende houding opricht, met de armen boven het hoofd gevouwen."
"A5DB62FBE6D15BEABE59B8FA1C0B5E30","Afbeelding van de driedelige plastiek ""De Unie van Utrecht"" boven de ingang van de Algemene Bank Nederland (ABN, Neude 4) te Utrecht.<ZR><ZR>N.B. De kunstwerken zijn gemaakt door Arie Teeuwisse (1919-1993) en Pieter d’Hont  (1917-1997) en uitgevoerd in natuursteen en brons. Het centrale deel dat de ontmoeting van Jan de Oude, Floris Thin (pensionaris van Utrecht) en Paulus Buys uitbeeldt, is gemaakt door Teeuwisse, de twee zijpanelen door Pieter d’Hont, voorstellende een schrijvende man met ganzenveer, links, en rechts een man die in de verte tuurt. Frontaal links en rechts de jaartallen 1579 en 1979 (400 jaar Unie van Utrecht). De reliëfs zijn door de ABN-bank geschonken aan de gemeente Utrecht.<ZR>"
"A5E8F3FEC6185D0D9443141E5AF64337","Interieur van de R.K. Mavo Merwede (Jan Pieterszoon Coenstraat 60) te Utrecht: de bovengang met links het trappenhuis; rechts aan het plafond één van de kunstwerken die de kunstenares Mevrouw Van Erp voor de school maakte.<ZR><ZR>N.B. De officiële straatnaam die door de gemeente Utrecht gehanteerd wordt is Jan Pieterszoon Koenstraat."
"A687D62E5BDF528F98DB768F0CB80174","Gezicht op de Mariahoek te Utrecht met de bronzen Haan van de Italiaanse beeldhouwer Luciano Minguzzi, medio september in het plantsoen geplaatst. Opmerking: Het kunstwerk werd in 1955 door het gemeentebestuur aangekocht op de 2e Internationale Tentoonstelling voor beeldhouwwerk in het park Sonsbeek te Arnhem en geplaatst op 15 september 1957."
"A6E2B882748957A094C41D5693E64A66","Afbeelding van het graffitikunstwerk 'Utrecht' op de zijgevel van het pand Amsterdamsestraatweg 196, in de Dirkje Mariastraat te Utrecht."
"A7E437B722735EF3A1DA286AA513D0EC","Afbeelding van Ingrid Hendrickx (student architectonische vormgeving aan de Hogeschool voor de Kunsten te Utrecht) bij het kunstwerk ""Zeelandschap"" van David van de Kop op het Smakkelaarsveld te Utrecht. Ingrid Hendrickx heeft een plan ingediend om een rustruimte te creëren op het Smakkelaarsveld in de vorm van een hartvormig gebouwtje."
"A81BFA82DE835CBF8C4512CE136F44CD","Gezicht op het graffiti-kunstwerk ""Welkom in Utrecht"" van 'Jan is de Man' uit 2012, langs de afgesloten Catharijnebaan bij de Rijnkade te Utrecht."
"A8261B7783EB54A5B04382B5DE06ADA3","Luchtfoto van het kunstwerk ""Het Tapijt"" op de Amerhof te Utrecht, uit het noordwesten; op de achtergrond de Jutfaseweg en de Vaartsche Rijn. Opmerking: naam kunstenaar: Hamid Oujaha<ZR>datum plaatsing: 1994<ZR>materiaal: baksteen in diverse kleuren<ZR>literatuur: NRC Handelsblad, 7 maart 1994. Het plein is ingericht bij een stadsvernieuwingsproject door de kunstenaar Hans van Houwelingen."
"A8A3BDD3EB58562D804C8E1AF0B0F392","Afbeelding van de anti-pausdemonstratie in de Korte Smeestraat te Utrecht, tijdens het bezoek van paus Johannes Paulus II aan Utrecht, met in het midden Fabiola, het Levende Kunstwerk uit Amsterdam."
"A96E22A8321D53559A7E8631E9541403","Gezicht op de Amerhof te Utrecht, uit het zuidwesten, met als plaveisel het kunstwerk Het Tapijt. Opmerking: naam kunstenaar: Hamid Oujaha<ZR>datum plaatsing: 1994<ZR>materiaal: baksteen in diverse kleuren<ZR>literatuur: NRC Handelsblad, 7 maart 1994. Het plein is ingericht bij een stadsvernieuwingsproject door de kunstenaar Hans van Houwelingen."
"AB2FF5AA0E3B5B93B5BEDDEE0F79FE6A","Interieur van het winkelcentrum Hoog Catharijne te Utrecht: kunstwerk Knoop in het Radboudkwartier, uit het zuidoosten. Opmerking: Naam kunstenaar: S. Tajiri<ZR>Gebruikt materiaal: brons"
"AB409750D8B15491B0C09118ED41A55E","Gezicht op de zuidwesthoek van Achter de Dom te Utrecht uit het noorden. Opmerking: Fotoreproductie van een aquarel van Jan Hendrik Verheijen uit ca. 1820. <ZR>Opschrift achterzijde: ""Agter den Dom tans ingang van 't Policie Bureau"". Formaat: 85 x 145 mm.<ZR>De afbeelding was in de oude catalogus beschreven als fotoreproductie van een schilderij in bezit van jhr.J.K.A. de Beaufort in Leusden. Voor zover bekend is ar alleen sprake van een tekening. Deze is geveild bij Glerum, Den Haag, 27 april 1998, lot nr. 165 (RKD kunstwerknummer 15565). Verblijfplaats tekening onbekend."
"AD90C019FC325D9188F02FA91CE31AC9","Afbeelding van het door Harry Op de Laak ontworpen kunstwerk bij het verpleeghuis Albert van Koningsbruggen (Beneluxlaan 924) te Utrecht, met op de achtergrond het flatgebouw Livingstonelaan 1000-1262."
"ADFF38D0DA6D5EB58DF80E355214EA9F","Portret van Joseph Bernardus Christiaan ('Joop') Wouters, geboren Zwijndrecht 7 mei 1942, beeldhouwer te Utrecht. Ten voeten uit van voren, zittend op een kunstwerk van Elisabeth Müller, in de bovenzaal van het gebouw van het Genootschap Kunstliefde (Nobelstraat 12A) tijdens de tentoonstelling Konstruktieve Varianten."
"AE587C27EC68577596C3DBAA3653ADBC","Afbeelding van het door de beeldhouwer F.T.S. Letterie vervaardigd kunstwerk ""Schaap met Lam"" op het speelplein voor de St.-Victorschool (Notebomenlaan 137) te Utrecht; het in 1975 geplaatste beeld gezien vanuit het noordoosten."
"AE719AEB13F15EC291E67AF7DBB8CA22","Luchtfoto van het kunstwerk ""Het Tapijt"" op de Amerhof te Utrecht, uit het noordoosten. Opmerking: naam kunstenaar: Hamid Oujaha<ZR>datum plaatsing: 1994<ZR>materiaal: baksteen in diverse kleuren<ZR>literatuur: NRC Handelsblad, 7 maart 1994. Het plein is ingericht bij een stadsvernieuwingsproject door de kunstenaar Hans van Houwelingen."
"AFD86EAC9187571B9781089B9C5AD790","Afbeelding van twee replica's van het door Joop Hekman gemaakte standbeeld van de politicus Pieter Jelles Troelstra (1860-1930), dat op de hoek van de Draaiweg en de Troelstralaan staat, op rotonde in de Talmalaan te Utrecht. De silhouetten zijn overgespoten omdat ze met graffiti vervuild waren.<ZR><ZR>N.B. Het plaatsen van replica's van het standbeeld van Hekman in de vorm van een kunstwerk, is een initiatief van de Staatslieden Art Community. Deze replica's zijn gemaakt door de kunstenaar Paul Balk."
"AFEC89715C9C591AA150511D3F64D35B","Gezicht op het timpaan met het beeldhouwwerk boven de ingangspartij van het stadhuis (Stadhuisbrug 1) te Utrecht; het kunstwerk toont van links naar rechts een halfliggende figuur met zwaard en weegschaal (Gerechtigheid), een hurkende figuur met scepter en stadswapen (Gezag), een hurkende figuur met slang en palmtak (Voorzichtig Beleid) en een halfliggende figuur met kruis en bijbel met sleutels (Geloof), het door de beeldhouwer P.H.d' Hont vervaardigde kunstwerk van Franse kalksteen is onthuld 15 maart 1957 door burgemeester jhr. C.J.A. de Ranitz (afm. 14,00x3,00x0,90)."
"B0A8F6D825AF587AA5C623871E14C3ED","Afbeelding van de onthulling van het kunstwerk ""Red Pulley"" van G.F. Hali door wethouder drs. W.P.C. van Willigenburg bij het kantoor van het Gemeentelijk Vervoerbedrijf Utrecht (G.V.U., Europalaan 8) te Utrecht."
"B1A8CF4E22A55E628DDF872EE380BC4A","Gezicht op een kunstwerk naast de ingang van het Beatrixtheater (Jaarbeursplein 6A) te Utrecht."
"B2DCEE55B90B584798CE64E30E84DBD9","Afbeelding van het bovenste deel van het tegelmozaïek ""De Utrecht"" op de kopgevel van het flatgebouw Von Kleistlaan te Utrecht, op de hoek van de Lessinglaan, uit het oostzuidoosten; het kunstwerk stelt het vignet van de Levensverzekeringsmaatschappij De Utrecht voor: een man, die een boom plant, met naast hem een vrouw en een kind; aan de onderzijde van het mozaïek de tekst: ""DE UTRECHT""."
"B343619AD1EA58F784C165EAE2D756F8","Afbeelding van een 'dubbelzijdig' standbeeld van nijntje op de Mariaplaats te Utrecht, geplaatst voor het conservatorium: de zijde met het 'Dick Brunahoofd'. Het kunstwerk is op 5 september 2016 onthuld."
"B3C5ED6A6DA15148BE8598BCC10D719F","Gezicht op de trapopgang van het Jaarbeursplein naar het Stadsplateau te Utrecht, met het kunstwerk 'Aura Utrecht' van Polylester, links het in aanbouw zijnde World Trade Center (WTC) en op de achtergrond het Stadskantoor. Opmerking: De foto is gemaakt voor de website www.bouwpututrecht.nl"
"B402E25D242C5D9CA2F3BD4E415CAB6B","Gezicht op het gebouw Achter de Dom 7 (links) en de kapittelzaal van het Academiegebouw (Domplein 29) te Utrecht met het lichtkunstwerk tijdens de Nachtregels. Opmerking: Dit kunstwerk in de lichtkunstmanifestatie Nachtregels is vervaardigd door kunstenaar Rammellzee."
"B57C8E96E963596192878925563277A6","Afbeelding van burgemeester mr. I.W. Opstelten op de zuilengalerij in het kantorenpark Rijnsweerd (Euclideslaan) te Utrecht, tijdens de onthulling van het kunstwerk ""Het Verzonken Schip"" van Karin Daan."
"B6C45CFBFD725B2DA8BCA011513F85DB","Gezicht op het schoolgebouw van de Gemeentelijke Instelling voor Basiseducatie voor volwassenen Kans , afdeling Zuid (Noordzeestraat 20)  te Utrecht met op de voorgrond het kunstwerk "" Grebbedraak ""."
"B6FB13A719235D67B0F24518C298B404","Afbeelding van twee replica's van het door Joop Hekman gemaakte standbeeld van de politicus Pieter Jelles Troelstra (1860-1930), dat op de hoek van de Draaiweg en de Troelstralaan staat, op de rotonde in de Talmalaan te Utrecht. De silhouetten zijn in een nieuw ontwerp geschilderd.<ZR><ZR>N.B. Het plaatsen van replica's van het standbeeld van Hekman in de vorm van een kunstwerk, is een initiatief van de Staatslieden Art Community. Deze replica's zijn gemaakt door de kunstenaar Paul Balk."
"B767B8A5EF0A5F1F8D78731A486A8949","Interieur van de R.K. Mavo Merwede (Jan Pieterszoon Coenstraat 60) te Utrecht: het trappenhuis; aan het plafond één van de kunstwerken die door de kunstenares Mevrouw Van Erp voor de school zijn gemaakt.<ZR><ZR>N.B. De officiële straatnaam die door de gemeente Utrecht gehanteerd wordt is Jan Pieterszoon Koenstraat."
"B7ECDF761BEF500FBD7454F55BA96BF5","Afbeelding van de anti-pausdemonstratie in de Korte Smeestraat te Utrecht, tijdens het bezoek van paus Johannes Paulus II aan Utrecht, met in het midden Fabiola, het Levende Kunstwerk uit Amsterdam."
"B9BEAC5ACA5B50F6BB2E710B49BAF1A4","Afbeelding van enkele afgietsels van Egyptische kunstwerken voorstellend de pharao Ichnaton (twwede van links), zijn moeder Teje (geheel rechts) en twee van zijn dochters, op een tentoonstelling in het Kunsthistorisch Instituut (Drift 25) te Utrecht, die werd gehouden vanwege het 58e lustrum (290-jarig bestaan) van de Universiteit met als thema Ichnaton. Opmerking: De afbeelding is gepubliceerd in Bibl. HUA LXXXVI D 55-71 (NIET RAADPLEEGBAAR!), Utrecht in Woord en Beeld, een geïllustreerd familieweekblad voor stad en provincie, jrg. 1926, nr. 48.<ZR>De afbeelding bevindt zich op een blad met 3 foto's.<ZR>De lustrumfeesten werden gehouden van 28 juni t/m 3 juli 1926."
"BB513B686FDA5B8AA6163C305E2F3D2C","Afbeelding van een graffitikunstwerk uit 2016, op een pijler onder de Demkaspoorbrug bij de Isotopenweg te Utrecht."
"BB84E3A2DC7B5B4488067D2D4FE101BD","Gezicht op de Bezembrug te Utrecht, die als kunstwerk wordt verpakt. Rechts de voorgevels van de panden Oudegracht 156-lager."
"BC15C9403A775B51AC6C12E0A4F3571A","Afbeelding van de kunstenaar Pieter d'Hont werkend aan een kunstwerk in zijn atelier (Wijde Doelen 27) te Utrecht."
"BC247C368C685A1486758D6222F6F15B","Interieur van het pand Brigittenstraat 4 te Utrecht: tentoonstellingsruimte Utrechtse Kring met enkele kunstwerken."
"BCFA56CBB3BA5834AC8DEB8528D3EF91","Afbeelding van het, door Wout Maters vervaardigde en in brons en verf uitgevoerde kunstwerk, Kip, naast de openbare kleuterschool De Tureluur (Scharlakendreef 3) te Utrecht. Opmerking: Fotonummer Hulskamp 21140<ZR>Onthuld in 1967.<ZR>Literatuur: De Timmerwerf, juni 1968, blz. 13, Bibl. HUA XIX F 11."
"112B387B13175D2282FE8CD7B8C31FE1","Afbeelding van de plastiek Gewichtheffer op het Hammarskjöldhof te Utrecht, uit het zuidzuidwesten met op de achtergrond de meubeltoonzaal Leolux (Hammarskjöldhof 28); het kunstwerk stelt een gewichtheffer voor die achterovergebogen met de rechter elleboog en de linker knie op de grond een halter tracht omhoog te duwen. Opmerking: Afdruk gedeelte van negatief."
"1A4C472653C154938DE16E3F96EBE15E","Afbeelding van het vlechten van de wapening voor een pijler van het viaduct ('kunstwerk V') van de omgelegde Heicopperkade over de rijksweg Utrecht-Den Bosch te Oudenrijn. Opmerking: De foto bevindt zich in het archief van Rijkswaterstaat in Utrecht 1811-1972, toegangsnummer 248, inv.nr. 1320."
"1C756D7072375263B528DBCEF44A3E4C","Afbeelding van het kunstwerk Barricade van Fernando Sánchez Castillo aan Het Lint in het Máximapark te Utrecht."
"1C8A9460B9B05911A4B8CF5E0176FC79","Afbeelding van twee graffitikunstwerken op het materiaalhuisje bij de skatebaan in het Griftpark te Utrecht."
"3022F2EE148B598CB3EF899E5709E6E4","Afbeelding van een graffitikunstwerk op de zijkant van de skate-halfpipe in het Majoor Bosshardtplantsoen te Utrecht."
"31F8A406824F510CA6EC7DD033B2E801","Afbeelding van de voorbereidende werkzaamheden voor het construeren van het viaduct ('kunstwerk V') van de omgelegde Heicopperkade over de rijksweg Utrecht-Den Bosch te Oudenrijn. Opmerking: De foto bevindt zich in het archief van Rijkswaterstaat in Utrecht 1811-1972, toegangsnummer 248, inv.nr. 1320."
"365998C68BE150D0AE8C6200A8F7E2FC","Afbeelding van een kunstwerk voorstellende een Nikkelen Nelis."
"516B2DBDD39858898D243EBB8230FB59","Afbeelding van het, door William Speakman i.s.m. Gijs Frieling in 2009 vervaardigde, kunstwerk Wood Chapel in het Máximapark te Utrecht."
"5A945D72994A5C21BDC03DD8A8C3D723","Interieur van een electrisch treinstel Plan Z (ICM) van de N.S.: compartiment 2e klasse, met op de kopse wanden kunstwerken van Ger Dekker."
"5D9C3FBD441256F6876230CE8FC501D6","Interieur van een electrisch treinstel Plan Z (ICM) van de N.S.: compartiment 2e klasse, met op de kopse wanden kunstwerken van Ger Dekker."
"6999690DF66055D88397DE18D007E372","Afbeelding van het restant van het kunstwerk Akoestischemuurconstructie van Peter Struycken aan de Jan van Foreestraat te Utrecht."
"6E68FF3DED3B5302831D27D4DA14B146","Interieur van een electrisch treinstel Plan Z (ICM) van de N.S.: compartiment 2e klasse, met op de kopse wanden kunstwerken van Ger Dekker."
"740F56DA1D175048BD03CB9B43BAEE64","Afbeelding van het, door William Speakman i.s.m. Gijs Frieling in 2009 vervaardigde, kunstwerk Wood Chapel in het Máximapark te Utrecht."
"81FC25BCA07D5ADBA8BB12F24FA0F29A","Portret van Gerard Bartel Brom, geb. 1831, edelsmid en in 1856 stichter van het atelier voor edelsmeedkunst, naast een verguld koperen expositietroon voor de kerk van Oude Ade, overl. 1882. Opmerking: De afbeelding bevindt zich in Bibl.HUA, LXIV F 49, F.W., De kunstwerkplaatsen van Brom te Utrecht, blz. 2 (overdruk van het Geïllustreerd Zondagsblad, 1910)."
"84F89B1C07E555228C2B6B6A4E77E014","Interieur van een electrisch treinstel Plan Z (ICM-0) van de N.S., met op de kopse wand een kunstwerk van Ger Dekker."
"8518FF1C5A682854E0534701000ACA73","Afbeelding van het kunstwerk 'Lightmark' van architect Paul van der Ree van studio SK, op het Marinus van Tyrusviaduct te Utrecht.<ZR><ZR>N.B>De stalen toren is ontworpen als grenspaal voor de gemeente Utrecht."
"857CCAE76596F674E0534701000A6084","Afbeelding van een graffitikunstwerk van Jan is Man (Jan Heinsbroek) uit 2019, op een transformatorhuisje bij het Griftpark te Utrecht ('work in progress')."
"857CCAE76597F674E0534701000A6084","Afbeelding van het graffitikunstwerk 'GRIFT UTRECHT' van Jan is Man (Jan Heinsbroek) uit 2019, op een transformatorhuisje bij het Griftpark te Utrecht."
"857CCAE76598F674E0534701000A6084","Afbeelding van het graffitikunstwerk 'boomstammen' van Jan is Man (Jan Heinsbroek) uit 2019, op een tranformatorhuisje bij het Griftpark te Utrecht."
"857CCAE76599F674E0534701000A6084","Afbeelding van het graffitikunstwerk 'boomstammen' van Jan is Man (Jan Heinsbroek) uit 2019, op een tranformatorhuisje bij het Griftpark te Utrecht."
"877421CC47637381E0534701000AF434","Groepsportret van het college van Gedeputeerde Staten van de provincie Utrecht, voor een kunstwerk van Titia Ex in de nieuwe provincietoren in Rijnsweerd te Utrecht. Met van links naar rechts de commissaris van de koningin jhr. drs. P.A.C. Beelaerts van Blokland, mevr. E. Korthuis-Elion, D.H. Kok, C.G.J. van den Oosten, griffier H.J.M. ter Braak, mevr. T. Poortenaar-Sikkema, R.C. Robbertsen en P.R. Smink. Opmerking: De foto bevindt zich in de ""Collectie beeldmateriaal afkomstig van de Provincie Utrecht 1880-2007"", toegang 6371, inv.nr. 1345."
"8CAD6E1D7FCF5EF8A655D2714C839412","Gezicht op een gedeelte van de muur rond het binnenterrein van Paushuize (Kromme Nieuwegeracht 49) te Utrecht; met de door fakkels verlichte tekst uit brooddeeg, tijdens de Nachtregels Opmerking: N.B.  Dit kunstwerk in de lichtkunstmanifestatie Nachtregels is vervaardigd door de kunstenaar Lucebert."
